ticket_id,class,luggage_weight,client_id,flight_id
7158,0,10.4,3397,956
7159,0,35.6,3711,310
7160,1,30.3,3611,112
7161,1,10.1,57,277
7162,1,21.8,4921,792
7163,1,22.0,4525,386
7164,1,4.2,2620,619
7165,0,12.4,876,265
7166,0,0.5,4475,749
7167,2,31.9,3222,121
7168,1,13.1,269,755
7169,1,26.6,3410,927
7170,2,33.5,998,837
7171,2,22.0,2203,822
7172,1,29.1,2482,222
7173,2,13.3,4212,323
7174,2,20.3,323,949
7175,0,25.3,2937,576
7176,1,26.7,2892,600
7177,2,28.6,4473,917
7178,2,39.5,1804,472
7179,2,9.2,4818,618
7180,0,20.8,483,732
7181,0,12.8,3291,281
7182,2,10.1,2709,838
7183,1,13.3,1508,93
7184,2,37.4,2333,108
7185,0,23.0,4021,220
7186,2,12.8,923,200
7187,1,30.8,968,8
7188,0,34.0,1870,861
7189,2,39.5,1344,485
7190,2,20.3,3435,475
7191,1,31.8,4925,836
7192,1,38.6,4441,490
7193,0,35.5,931,971
7194,0,16.5,2978,793
7195,0,10.7,436,789
7196,0,27.3,1848,625
7197,0,21.0,4631,334
7198,0,19.2,2085,927
7199,0,28.4,754,699
7200,0,6.8,123,515
7201,2,6.4,92,934
7202,2,6.0,1416,416
7203,1,16.2,2128,202
7204,0,26.1,661,650
7205,0,13.3,1926,989
7206,0,0.9,1916,855
7207,1,16.2,4693,908
7208,1,21.5,2032,434
7209,2,15.5,4780,283
7210,1,22.4,435,254
7211,2,6.9,1739,526
7212,1,9.6,3001,346
7213,2,3.3,3159,932
7214,0,26.7,1646,299
7215,0,37.3,1735,255
7216,1,4.4,765,527
7217,2,35.7,4113,119
7218,1,20.4,4140,477
7219,0,24.5,2203,312
7220,0,17.3,165,759
7221,1,18.7,4889,310
7222,0,30.4,3825,692
7223,0,5.0,4416,353
7224,2,12.1,3817,748
7225,1,11.3,632,128
7226,1,17.0,2719,330
7227,0,35.5,2884,443
7228,0,30.4,4281,386
7229,0,25.3,2078,639
7230,1,10.5,1879,452
7231,0,26.8,4658,757
7232,2,5.7,4792,895
7233,0,5.2,262,982
7234,0,10.9,4112,951
7235,2,26.5,3271,727
7236,0,22.5,2308,549
7237,0,19.3,4836,264
7238,0,12.8,4505,101
7239,1,39.3,3387,424
7240,2,2.5,1872,154
7241,1,13.0,4893,985
7242,1,22.5,2665,403
7243,2,34.1,2703,437
7244,1,37.3,1693,526
7245,2,7.0,2957,755
7246,2,12.4,1537,561
7247,2,26.2,1179,925
7248,0,15.9,3670,200
7249,2,37.3,4284,775
7250,0,39.9,2660,676
7251,1,2.4,4758,434
7252,1,30.5,4852,581
7253,0,12.7,2975,109
7254,0,10.0,3181,135
7255,0,18.1,4522,786
7256,2,20.1,4582,350
7257,0,30.3,1820,425
7258,2,31.0,4810,211
7259,0,38.7,475,552
7260,2,31.9,1927,679
7261,1,27.5,1199,508
7262,2,31.5,4889,596
7263,1,12.8,3712,253
7264,1,38.5,4484,512
7265,1,27.8,3971,428
7266,1,9.9,1902,766
7267,0,33.0,720,280
7268,0,6.5,2945,489
7269,2,36.9,4228,578
7270,0,23.2,855,371
7271,0,30.7,3810,718
7272,2,25.0,4664,656
7273,1,18.7,1302,433
7274,1,32.8,573,72
7275,1,18.1,2249,42
7276,2,9.7,1939,677
7277,1,21.7,1766,358
7278,1,26.0,4010,249
7279,2,37.4,550,718
7280,1,36.7,1275,249
7281,1,23.5,896,715
7282,2,9.2,3930,790
7283,1,21.3,1309,148
7284,2,23.4,2065,905
7285,1,3.6,791,398
7286,2,26.0,1975,698
7287,0,5.4,2091,511
7288,0,15.7,770,731
7289,1,35.9,3561,438
7290,1,18.2,4993,480
7291,0,33.7,2319,582
7292,0,21.8,3019,423
7293,1,19.0,3269,708
7294,2,20.9,4285,230
7295,2,11.0,381,934
7296,1,32.3,1348,482
7297,2,38.2,1477,908
7298,1,3.3,3174,820
7299,1,0.2,3546,531
7300,0,8.3,1442,787
7301,2,36.5,827,53
7302,0,19.4,1141,858
7303,1,19.9,253,389
7304,2,14.2,1859,113
7305,0,12.3,1819,143
7306,2,31.8,2238,47
7307,0,1.6,3005,414
7308,0,35.0,1915,776
7309,2,26.2,1077,387
7310,2,38.1,1,93
7311,0,16.3,4465,60
7312,0,9.9,1912,36
7313,2,35.1,984,492
7314,0,18.4,4527,450
7315,0,35.7,1941,848
7316,2,20.9,3635,850
7317,1,4.9,3193,62
7318,1,3.4,689,20
7319,0,1.7,3856,743
7320,2,26.3,3902,502
7321,2,3.0,3231,101
7322,1,37.8,3186,315
7323,1,29.3,1929,267
7324,2,24.9,4247,514
7325,2,19.7,4660,747
7326,1,36.9,4880,23
7327,2,28.7,3550,555
7328,0,16.0,3019,27
7329,0,37.0,3904,412
7330,0,16.3,2071,181
7331,0,33.4,1991,984
7332,1,3.2,3615,212
7333,1,19.1,269,974
7334,0,35.6,2266,579
7335,2,16.0,1654,492
7336,0,22.5,2246,83
7337,2,5.4,3136,34
7338,0,33.2,4991,386
7339,0,35.0,2687,538
7340,1,15.1,1027,95
7341,1,39.4,1350,282
7342,1,32.6,274,335
7343,1,19.8,846,961
7344,0,20.0,4421,48
7345,2,0.5,897,580
7346,1,39.0,479,909
7347,0,24.5,4660,342
7348,1,39.0,3143,248
7349,2,37.1,1539,917
7350,1,0.6,2457,334
7351,1,25.9,3379,300
7352,2,0.3,1131,250
7353,1,16.6,2504,292
7354,0,31.1,4217,165
7355,2,27.3,4847,216
7356,1,20.8,2691,129
7357,2,32.1,2481,18
7358,1,21.9,2937,894
7359,0,8.3,2253,986
7360,1,3.5,2861,827
7361,1,3.9,734,136
7362,2,18.0,4268,961
7363,2,39.6,4688,597
7364,2,29.3,2371,317
7365,2,17.3,4553,167
7366,2,11.6,1077,877
7367,0,12.5,4881,752
7368,0,20.0,3605,447
7369,2,22.2,3186,75
7370,1,3.3,3468,720
7371,0,22.2,2675,624
7372,2,9.7,3730,190
7373,1,32.5,787,300
7374,2,38.2,4861,601
7375,1,10.6,810,815
7376,0,10.3,2589,888
7377,2,24.0,1077,165
7378,1,5.7,279,653
7379,0,28.4,2691,918
7380,1,16.7,2096,159
7381,0,24.4,3923,471
7382,1,14.5,3313,323
7383,0,35.8,61,554
7384,0,6.2,945,87
7385,2,32.5,1261,442
7386,0,40.0,2726,530
7387,0,32.2,1541,852
7388,1,27.3,4497,160
7389,1,1.4,2336,968
7390,0,25.0,4537,535
7391,1,28.8,1557,768
7392,1,6.3,4607,807
7393,1,37.7,1385,443
7394,2,12.0,4268,225
7395,1,5.0,2407,711
7396,2,12.3,1891,186
7397,1,23.5,1942,754
7398,2,8.3,2658,801
7399,2,21.1,3416,935
7400,2,1.7,4245,208
7401,1,30.4,2758,205
7402,0,37.0,227,760
7403,2,33.6,698,588
7404,2,17.5,4369,334
7405,0,33.6,4638,502
7406,1,2.5,2822,540
7407,2,20.4,100,90
7408,1,20.8,1806,851
7409,0,2.8,3934,230
7410,2,15.5,3224,426
7411,1,32.6,2818,330
7412,1,7.7,523,797
7413,1,9.3,1842,571
7414,0,20.7,1729,51
7415,1,32.5,1864,61
7416,1,19.7,4959,943
7417,2,11.6,373,716
7418,1,33.7,2706,17
7419,2,8.6,1787,171
7420,0,22.6,3870,821
7421,1,6.2,1134,247
7422,1,18.6,4582,883
7423,1,21.4,3337,344
7424,2,29.4,3848,270
7425,0,33.8,3076,597
7426,2,2.0,625,747
7427,1,17.6,426,597
7428,1,23.5,4724,26
7429,2,26.6,2169,900
7430,1,24.8,3145,212
7431,2,16.7,51,399
7432,0,38.2,2333,959
7433,0,4.0,3736,19
7434,1,14.2,292,739
7435,0,35.6,3921,883
7436,1,30.0,1869,476
7437,1,1.1,1110,841
7438,1,14.3,2414,981
7439,2,1.3,3577,303
7440,2,6.8,4383,409
7441,2,27.7,3080,908
7442,1,35.7,1881,569
7443,2,8.1,2459,528
7444,0,17.2,1210,806
7445,2,28.4,4172,926
7446,0,34.7,906,292
7447,1,19.0,3651,766
7448,1,3.6,3561,99
7449,2,8.0,1979,977
7450,2,1.9,1870,953
7451,2,31.9,2473,10
7452,0,7.7,4684,297
7453,2,29.1,1981,525
7454,1,35.8,696,676
7455,0,12.9,3169,380
7456,0,37.3,327,133
7457,0,12.8,733,971
7458,2,37.3,3873,313
7459,0,0.7,2489,933
7460,1,20.7,150,829
7461,0,32.6,3881,202
7462,2,4.7,3628,109
7463,0,21.0,3646,232
7464,2,38.4,4539,664
7465,2,15.8,1349,995
7466,0,23.9,392,177
7467,0,2.0,1773,613
7468,2,16.0,3662,871
7469,0,20.5,3851,318
7470,2,26.4,3884,368
7471,0,25.2,4309,813
7472,0,36.1,264,176
7473,2,18.9,602,881
7474,1,30.5,3228,897
7475,0,5.6,1989,367
7476,2,35.7,4682,197
7477,1,29.5,1720,640
7478,0,25.7,2364,696
7479,1,33.7,599,632
7480,1,22.4,4573,601
7481,1,8.5,2605,442
7482,1,2.1,2222,608
7483,1,15.8,4760,80
7484,1,23.7,506,424
7485,0,29.4,3835,937
7486,0,37.6,1784,947
7487,1,2.8,524,863
7488,0,39.9,1488,111
7489,0,36.4,1514,527
7490,0,22.6,4722,70
7491,2,21.3,3479,430
7492,0,38.6,469,465
7493,0,11.8,2815,513
7494,2,34.0,219,915
7495,2,24.1,1464,662
7496,1,22.0,2425,551
7497,1,27.7,4960,751
7498,2,31.7,4980,527
7499,0,32.1,4595,642
7500,0,36.3,1104,451
7501,0,25.3,524,177
7502,1,27.2,4493,793
7503,1,34.3,3864,6
7504,1,6.5,448,799
7505,0,27.3,2364,765
7506,1,19.5,4807,490
7507,0,12.1,4335,677
7508,0,1.8,2307,519
7509,1,5.6,1378,158
7510,2,11.6,2540,504
7511,2,28.4,824,580
7512,2,8.3,295,80
7513,0,13.1,3619,690
7514,1,23.8,1107,268
7515,1,1.3,1916,577
7516,1,23.7,823,4
7517,0,28.1,4833,139
7518,1,1.6,3444,603
7519,1,1.5,2377,597
7520,0,30.3,3563,564
7521,2,18.2,231,327
7522,0,3.2,2675,854
7523,1,0.9,20,19
7524,2,6.7,4009,600
7525,2,32.5,4644,85
7526,0,1.6,4483,328
7527,0,30.4,585,331
7528,0,32.6,1721,884
7529,1,34.0,2543,903
7530,2,16.9,2346,20
7531,1,33.0,4880,208
7532,0,33.6,505,54
7533,1,9.3,2996,113
7534,0,6.4,1670,334
7535,0,20.6,3914,690
7536,0,36.2,1731,237
7537,2,22.7,2736,557
7538,0,26.1,2415,4
7539,0,35.7,3032,52
7540,0,16.8,4820,930
7541,1,6.3,4510,947
7542,2,22.2,734,820
7543,2,11.2,2217,395
7544,1,38.6,4559,687
7545,2,1.5,244,161
7546,2,12.8,4249,295
7547,2,9.7,188,758
7548,1,38.5,4223,109
7549,2,24.8,2586,205
7550,0,33.5,1968,583
7551,0,34.5,1464,741
7552,2,31.6,2248,347
7553,1,24.1,4092,388
7554,2,30.0,3584,987
7555,2,0.6,575,491
7556,1,17.5,824,92
7557,2,35.3,4406,318
7558,0,1.6,3950,971
7559,1,36.0,4081,347
7560,2,13.0,2724,639
7561,2,24.5,1339,912
7562,1,0.1,1815,844
7563,0,38.9,4471,922
7564,1,27.9,3550,370
7565,0,25.0,3945,831
7566,0,5.6,2819,654
7567,0,2.1,4850,217
7568,2,25.8,393,616
7569,2,3.7,1413,707
7570,2,23.1,610,619
7571,0,4.6,2043,850
7572,2,25.7,78,674
7573,1,15.6,4855,94
7574,0,3.0,607,225
7575,1,29.4,584,317
7576,2,32.3,4869,687
7577,2,25.6,1493,891
7578,0,22.2,3694,44
7579,0,32.8,2677,918
7580,0,35.4,149,913
7581,0,11.5,24,904
7582,0,0.3,4283,889
7583,2,32.5,3328,261
7584,1,27.5,2169,260
7585,0,36.4,2537,713
7586,0,20.3,3115,595
7587,2,10.3,3188,559
7588,1,24.8,3461,667
7589,0,6.6,4482,715
7590,0,8.3,1385,642
7591,0,26.8,303,581
7592,1,26.7,1262,928
7593,0,10.4,2662,908
7594,1,15.6,1975,142
7595,1,26.6,1222,9
7596,2,5.5,705,551
7597,2,21.3,3175,56
7598,0,35.2,1287,854
7599,2,29.4,4521,921
7600,1,18.6,1807,776
7601,0,5.9,2471,204
7602,0,22.5,2749,162
7603,2,6.2,341,503
7604,0,31.5,402,847
7605,1,30.4,1543,55
7606,2,39.6,41,649
7607,0,23.5,3029,124
7608,2,3.3,3148,366
7609,2,29.2,2050,893
7610,2,4.0,916,167
7611,2,23.1,3203,406
7612,1,34.1,1600,557
7613,1,20.4,3093,108
7614,1,39.2,2797,613
7615,1,39.7,4565,631
7616,1,11.1,4664,176
7617,0,18.1,2251,146
7618,0,8.2,3386,749
7619,2,24.3,1665,259
7620,2,8.0,101,483
7621,2,39.0,3162,954
7622,1,39.1,1112,182
7623,1,13.7,1698,88
7624,2,19.8,1139,205
7625,0,10.2,211,348
7626,1,24.5,3149,935
7627,1,32.9,2479,34
7628,0,2.8,3004,891
7629,0,35.5,4316,159
7630,0,24.3,2317,940
7631,0,32.9,1452,73
7632,0,21.4,4675,123
7633,2,34.5,3064,741
7634,0,24.5,1097,376
7635,0,31.7,3959,89
7636,1,38.6,2883,714
7637,0,16.6,2098,588
7638,1,28.4,2498,507
7639,0,35.6,1277,361
7640,2,10.0,2881,232
7641,1,37.6,119,291
7642,2,2.5,630,430
7643,0,10.2,1161,190
7644,0,18.8,995,105
7645,1,23.0,3219,922
7646,1,4.6,122,242
7647,1,20.7,1942,627
7648,2,24.4,2437,791
7649,2,32.0,60,872
7650,2,8.5,1124,175
7651,2,12.9,2815,793
7652,0,0.5,1588,213
7653,1,34.7,1554,263
7654,2,31.1,4177,127
7655,2,39.6,4948,12
7656,1,10.1,2670,464
7657,1,23.5,1379,785
7658,2,9.0,1234,595
7659,0,34.5,2685,214
7660,2,9.5,925,594
7661,1,4.9,2506,172
7662,1,25.9,3949,861
7663,2,4.1,2324,927
7664,1,31.5,846,956
7665,0,37.6,2551,550
7666,1,36.6,1103,754
7667,0,30.9,3457,763
7668,1,11.4,965,181
7669,2,24.8,2639,234
7670,2,39.4,4347,270
7671,0,23.7,825,984
7672,0,19.5,2149,979
7673,1,29.1,2168,199
7674,0,26.5,4202,305
7675,0,34.5,215,320
7676,0,9.5,3516,561
7677,1,29.4,3234,206
7678,0,34.9,3373,109
7679,2,31.0,159,9
7680,0,3.9,1817,672
7681,1,5.6,4667,289
7682,0,16.8,989,167
7683,2,37.2,2869,217
7684,0,12.4,1633,461
7685,2,24.7,1120,917
7686,0,1.2,2592,646
7687,2,11.8,3535,926
7688,0,15.9,3842,287
7689,0,24.7,1615,941
7690,0,23.4,4297,581
7691,2,25.3,156,288
7692,1,37.0,3080,488
7693,1,13.0,1524,765
7694,0,12.3,1745,422
7695,1,36.0,4597,427
7696,0,32.1,97,727
7697,2,33.4,2928,490
7698,1,21.6,1363,352
7699,0,10.4,177,289
7700,1,31.1,1839,184
7701,1,35.5,3349,645
7702,0,37.0,2235,841
7703,0,39.3,2790,292
7704,0,21.1,4642,432
7705,2,19.3,912,48
7706,1,21.6,2816,42
7707,1,25.2,4673,840
7708,2,34.9,252,500
7709,2,34.0,519,831
7710,2,13.3,1690,42
7711,1,8.1,1253,969
7712,2,1.5,3908,648
7713,1,38.2,3169,580
7714,1,23.7,1172,866
7715,1,6.9,4763,664
7716,0,32.3,689,18
7717,1,20.5,2898,740
7718,1,13.1,3317,726
7719,2,12.6,4909,509
7720,0,23.9,1656,71
7721,1,36.2,1822,63
7722,0,12.7,892,226
7723,2,4.1,363,910
7724,1,7.6,4116,586
7725,1,22.7,1374,121
7726,2,12.2,1442,576
7727,2,13.1,2926,842
7728,2,3.4,2000,593
7729,2,18.6,4999,385
7730,0,29.7,840,605
7731,1,16.6,4511,635
7732,1,35.3,4924,514
7733,1,33.0,3630,429
7734,2,23.0,2428,699
7735,0,32.1,2237,611
7736,0,20.4,2067,215
7737,0,33.1,3706,324
7738,0,21.8,4196,767
7739,2,9.6,2113,647
7740,2,16.9,3404,382
7741,2,17.7,375,397
7742,1,23.6,3819,474
7743,2,7.3,3514,899
7744,2,31.9,815,41
7745,2,12.5,2899,650
7746,1,25.1,1925,680
7747,0,9.1,694,568
7748,1,21.5,4549,185
7749,2,34.7,3909,323
7750,1,28.7,2004,568
7751,2,3.8,1300,804
7752,0,25.6,3755,672
7753,2,2.4,4720,668
7754,0,25.4,3097,700
7755,2,27.3,1341,666
7756,1,21.5,933,452
7757,0,3.6,3220,707
7758,1,5.0,4110,652
7759,2,31.7,3097,76
7760,2,34.3,2586,734
7761,1,22.0,3789,740
7762,2,23.7,3298,314
7763,2,15.4,2375,489
7764,1,4.5,2152,646
7765,2,27.4,4900,744
7766,0,10.5,3941,436
7767,2,36.2,2838,866
7768,1,19.0,4862,417
7769,1,2.3,4910,271
7770,0,14.8,2752,502
7771,0,37.7,3672,206
7772,2,22.0,4020,195
7773,2,30.9,4954,178
7774,0,6.4,982,613
7775,0,17.5,4425,782
7776,2,33.8,1618,137
7777,1,38.8,795,675
7778,0,15.3,2560,184
7779,0,19.0,234,303
7780,1,24.4,605,633
7781,0,15.3,4950,77
7782,2,24.0,1841,229
7783,2,31.4,745,752
7784,1,39.6,2442,815
7785,0,32.6,50,151
7786,0,28.0,104,545
7787,2,25.4,4601,779
7788,2,13.2,4892,379
7789,2,8.4,2467,369
7790,1,4.1,697,319
7791,0,17.6,914,565
7792,0,4.8,820,423
7793,0,38.7,1900,876
7794,2,11.1,2559,90
7795,2,4.8,1254,754
7796,0,29.6,4538,733
7797,1,36.6,2519,673
7798,0,13.7,764,73
7799,2,3.6,39,679
7800,1,30.6,1731,681
7801,1,34.7,4497,902
7802,2,24.9,4560,533
7803,0,6.9,393,19
7804,1,14.0,786,186
7805,2,30.0,2545,613
7806,1,36.3,2636,952
7807,2,23.5,170,371
7808,2,11.7,3878,210
7809,2,26.7,567,959
7810,1,9.0,2039,375
7811,0,4.8,2227,289
7812,2,11.1,2947,924
7813,1,36.0,4303,897
7814,1,34.3,1993,694
7815,1,13.6,612,915
7816,1,29.7,953,206
7817,2,17.4,4015,997
7818,0,20.7,1758,472
7819,1,36.1,1440,377
7820,2,28.1,2803,994
7821,0,30.5,4726,549
7822,0,16.9,2935,427
7823,2,22.0,4782,88
7824,2,27.9,3072,529
7825,0,32.5,1330,36
7826,0,36.5,4574,287
7827,2,39.4,4002,218
7828,2,15.8,999,518
7829,0,28.3,4456,725
7830,2,1.9,2716,360
7831,1,24.1,2507,142
7832,0,33.3,3066,279
7833,1,24.0,4955,905
7834,2,12.7,3877,194
7835,1,34.8,1516,34
7836,2,22.2,3042,378
7837,1,34.5,2017,737
7838,2,30.8,3338,632
7839,2,34.1,3204,966
7840,0,0.8,765,815
7841,0,34.1,748,106
7842,1,4.2,2865,724
7843,0,8.6,2984,663
7844,1,13.3,3922,751
7845,1,6.1,4586,716
7846,2,10.7,4885,542
7847,2,9.0,2792,186
7848,1,30.2,3789,82
7849,2,19.9,932,200
7850,1,20.0,4196,185
7851,2,28.7,681,501
7852,2,8.1,600,457
7853,2,15.8,4138,97
7854,2,4.8,3163,702
7855,1,38.7,49,699
7856,1,21.4,1804,849
7857,1,9.1,4398,755
7858,1,33.2,3481,85
7859,2,20.8,4258,273
7860,1,2.5,2821,404
7861,1,4.3,3586,57
7862,0,10.9,3840,477
7863,1,12.3,2417,887
7864,0,19.1,1482,422
7865,1,35.4,3647,328
7866,0,31.4,589,730
7867,2,27.3,4681,302
7868,1,30.4,360,39
7869,0,16.3,1185,61
7870,0,22.8,3056,573
7871,2,20.1,4689,429
7872,0,1.4,3628,724
7873,2,35.5,1833,36
7874,0,32.7,2120,272
7875,1,27.6,3845,469
7876,0,9.9,1402,480
7877,1,6.3,815,925
7878,0,24.0,1450,123
7879,0,5.7,2215,670
7880,1,38.9,3969,214
7881,2,17.4,2986,715
7882,2,15.2,2550,701
7883,2,37.1,3749,773
7884,0,18.4,4925,739
7885,0,27.4,476,547
7886,1,36.2,482,371
7887,0,11.5,2336,224
7888,0,19.3,4464,269
7889,0,7.7,2646,619
7890,1,10.1,4744,942
7891,0,2.4,4628,69
7892,2,22.2,3239,291
7893,2,34.2,1340,365
7894,1,11.4,2850,471
7895,1,29.8,2089,958
7896,2,7.9,4919,653
7897,1,19.6,1849,883
7898,1,14.5,3285,436
7899,0,18.4,1244,730
7900,1,23.5,981,569
7901,1,26.6,3686,249
7902,0,27.3,2872,332
7903,0,26.7,4569,713
7904,0,16.1,3099,561
7905,2,35.1,2884,840
7906,2,15.2,2829,647
7907,0,18.2,2204,79
7908,2,22.3,4771,977
7909,1,10.9,1122,850
7910,2,13.1,772,14
7911,1,19.4,1345,80
7912,1,1.1,2868,817
7913,2,21.4,2503,999
7914,2,2.2,3284,865
7915,0,15.5,1745,813
7916,2,20.9,3693,656
7917,1,8.1,3414,19
7918,0,38.0,2370,207
7919,2,1.4,547,181
7920,0,37.4,3677,259
7921,0,15.9,2741,153
7922,1,23.4,1785,498
7923,2,12.3,1476,88
7924,0,4.8,3170,162
7925,1,31.6,3564,898
7926,0,4.4,560,364
7927,1,8.1,910,970
7928,0,16.3,3892,278
7929,1,35.0,3436,278
7930,0,21.3,2471,68
7931,1,15.1,4685,813
7932,1,36.3,2283,31
7933,1,39.7,1606,392
7934,0,10.5,914,691
7935,1,18.5,4161,488
7936,1,9.7,39,59
7937,0,9.0,884,849
7938,2,33.4,3525,896
7939,0,32.8,4883,722
7940,1,39.6,3369,736
7941,2,35.3,2770,343
7942,1,14.5,3010,270
7943,0,17.0,2697,494
7944,0,21.9,4363,756
7945,2,39.5,4410,827
7946,0,25.4,875,543
7947,1,37.1,938,683
7948,1,34.7,1661,180
7949,1,24.0,2881,988
7950,1,0.8,2626,524
7951,2,39.2,3077,847
7952,1,31.3,2300,888
7953,0,7.8,1977,385
7954,0,32.5,2489,794
7955,0,21.6,3385,20
7956,2,8.5,2879,210
7957,1,5.2,876,773
7958,0,22.9,3532,934
7959,0,18.4,1067,950
7960,1,26.5,1146,768
7961,0,33.5,3226,371
7962,1,27.8,4389,442
7963,2,34.9,1243,525
7964,0,30.4,3964,547
7965,1,29.7,427,638
7966,2,14.5,1983,378
7967,0,12.1,3711,924
7968,2,4.3,1214,218
7969,1,5.3,1460,205
7970,2,24.6,1705,211
7971,2,20.2,140,61
7972,2,33.4,4692,315
7973,2,38.7,1086,129
7974,1,36.6,2262,180
7975,0,0.1,1353,798
7976,0,38.5,4966,396
7977,0,35.4,2878,938
7978,2,19.7,37,933
7979,0,20.0,1465,889
7980,2,40.0,3688,918
7981,2,21.4,4764,200
7982,0,27.0,1921,289
7983,1,10.9,2466,218
7984,0,18.9,3599,813
7985,0,18.1,1582,569
7986,2,16.5,945,490
7987,2,38.9,1524,432
7988,0,24.6,2899,104
7989,2,17.1,3437,472
7990,2,21.9,204,713
7991,1,18.4,315,85
7992,2,38.2,3263,87
7993,2,37.7,77,952
7994,1,24.9,110,369
7995,1,12.7,3995,41
7996,0,34.4,1871,53
7997,1,16.8,2380,403
7998,1,2.2,4879,87
7999,1,14.2,3440,638
8000,1,24.6,505,874
